Fecha de pago,Identificacion- NIT,Nombre Razon Social,Descripcion,Fuente,Valor,Concepto Pago,Ordenes de Pago
29/01/2015,800011271,MUNICIPIO DE GUATAQUI,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CUNDINAMARCA,Nación,1730034.0,GIRO SGP SALUD PUBLICA VIG 2014,9219015
29/01/2015,892099243,MUNICIPIO DE GRANADA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DEL META,Nación,46475036.0,GIRO SGP SALUD PUBLICA VIG 2014,9219115
29/01/2015,899999701,MUNICIPIO DE GUADUAS,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CUNDINAMARCA,Nación,19499147.0,GIRO SGP SALUD PUBLICA VIG 2014,9219215
29/01/2015,891380089,MUNICIPIO DE SAN JUAN BAUTISTA DE GUACARI,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE VALLE DEL CAUCA,Nación,17070826.0,GIRO SGP SALUD PUBLICA VIG 2014,9219315
29/01/2015,800028576,MUNICIPIO DE SUTATENZA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,1742297.0,GIRO SGP SALUD PUBLICA VIG 2014,9219415
29/01/2015,800094782,MUNICIPIO DE TIBIRITA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CUNDINAMARCA,Nación,1054392.0,GIRO SGP SALUD PUBLICA VIG 2014,9219515
29/01/2015,892000148,DEPARTAMENTO DEL META,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DEL META,Nación,742617033.0,GIRO SGP SALUD PUBLICA VIG 2014,9219615
29/01/2015,892099324,MUNICIPIO DE VILLAVICENCIO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DEL META,Nación,276213921.0,GIRO SGP SALUD PUBLICA VIG 2014,9219715
29/01/2015,800100058,MUNICIPIO DE HONDA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE TOLIMA,Nación,12932059.0,GIRO SGP SALUD PUBLICA VIG 2014,9219815
29/01/2015,891855222,MUNICIPIO DE NOBSA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,4922270.0,GIRO SGP SALUD PUBLICA VIG 2014,9219915
29/01/2015,891680067,MUNICIPIO DE ISTMINA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CHOCO,Nación,34709344.0,GIRO SGP SALUD PUBLICA VIG 2014,9220015
29/01/2015,818001206,MUNICIPIO DEL MEDIO SAN JUAN,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CHOCO,Nación,13550546.0,GIRO SGP SALUD PUBLICA VIG 2014,9220115
29/01/2015,818001203,MUNICIPIO DEL RIO IRO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CHOCO,Nación,8957268.0,GIRO SGP SALUD PUBLICA VIG 2014,9220215
29/01/2015,891680075,MUNICIPIO DE NOVITA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CHOCO,Nación,9473534.0,GIRO SGP SALUD PUBLICA VIG 2014,9220315
29/01/2015,800095613,MUNICIPIO DE SIPI,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CHOCO,Nación,6615112.0,GIRO SGP SALUD PUBLICA VIG 2014,9220415
29/01/2015,818000961,MUNICIPIO DE LA UNION PANAMERICANA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CHOCO,Nación,7436276.0,GIRO SGP SALUD PUBLICA VIG 2014,9220515
29/01/2015,818000907,MUNICIPIO DEL MEDIO BAUDO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CHOCO,Nación,17791619.0,GIRO SGP SALUD PUBLICA VIG 2014,9220615
29/01/2015,890801151,MUNICIPIO DE VICTORIA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CALDAS,Nación,6605345.0,GIRO SGP SALUD PUBLICA VIG 2014,9220715
29/01/2015,890680026,MUNICIPIO DE LA MESA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CUNDINAMARCA,Nación,17816609.0,GIRO SGP SALUD PUBLICA VIG 2014,9220815
29/01/2015,891180155,MUNICIPIO DE LA PLATA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE HUILA,Nación,47175588.0,GIRO SGP SALUD PUBLICA VIG 2014,9220915
29/01/2015,891102844,MUNICIPIO DE NATAGA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE HUILA,Nación,5168661.0,GIRO SGP SALUD PUBLICA VIG 2014,9221015
29/01/2015,800103161,MUNICIPIO DE PUERTO NARIÑO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE AMAZONAS,Nación,10617067.0,GIRO SGP SALUD PUBLICA VIG 2014,9221115
29/01/2015,800096804,MUNICIPIO DE SAN BERNARDO DEL VIENTO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CORDOBA,Nación,23391917.0,GIRO SGP SALUD PUBLICA VIG 2014,9221215
29/01/2015,892280063,MUNICIPIO DE SAN PEDRO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE SUCRE,Nación,9751132.0,GIRO SGP SALUD PUBLICA VIG 2014,9221315
29/01/2015,800038613,MUNICIPIO DE CORDOBA DEPARTAMENTO DE BOLIVAR,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOLIVAR,Nación,13126436.0,GIRO SGP SALUD PUBLICA VIG 2014,9221415
29/01/2015,800096763,MUNICIPIO DE MONTELIBANO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CORDOBA,Nación,69638253.0,GIRO SGP SALUD PUBLICA VIG 2014,9221515
29/01/2015,800096772,MUNICIPIO DE PUERTO LIBERTADOR,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CORDOBA,Nación,42461099.0,GIRO SGP SALUD PUBLICA VIG 2014,9221615
29/01/2015,800096737,MUNICIPIO DE AYAPEL,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CORDOBA,Nación,39632719.0,GIRO SGP SALUD PUBLICA VIG 2014,9221715
29/01/2015,890501102,MUNICIPIO DE OCAÑA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NORTE DE SANTANDER,Nación,58840762.0,GIRO SGP SALUD PUBLICA VIG 2014,9221815
29/01/2015,800096597,MUNICIPIO DE GONZALEZ,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CESAR,Nación,10381015.0,GIRO SGP SALUD PUBLICA VIG 2014,9221915
29/01/2015,800075231,MUNICIPIO DE SAN ANDRES DE SOTAVENTO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CORDOBA,Nación,32824443.0,GIRO SGP SALUD PUBLICA VIG 2014,9222015
29/01/2015,891280001,INSTITUTO DEPARTAMENTAL DE SALUD DE NARINO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NARIÑO,Nación,794992393.0,GIRO SGP SALUD PUBLICA VIG 2014,9222115
29/01/2015,891180070,MUNICIPIO DE AIPE,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE HUILA,Nación,17292268.0,GIRO SGP SALUD PUBLICA VIG 2014,9222215
29/01/2015,891780053,MUNICIPIO SALAMINA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE MAGDALENA,Nación,5983872.0,GIRO SGP SALUD PUBLICA VIG 2014,9222315
29/01/2015,891780049,MUNICIPIO DE EL PIÑON,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE MAGDALENA,Nación,14707927.0,GIRO SGP SALUD PUBLICA VIG 2014,9222415
29/01/2015,891780050,MUNICIPIO DE PIVIJAY,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE MAGDALENA,Nación,38431832.0,GIRO SGP SALUD PUBLICA VIG 2014,9222515
29/01/2015,890481310,MUNICIPIO DE SAN ESTANISLAO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOLIVAR,Nación,9327779.0,GIRO SGP SALUD PUBLICA VIG 2014,9222615
29/01/2015,890980049,MUNICIPIO DE PUERTO BERRIO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE ANTIOQUIA,Nación,26910738.0,GIRO SGP SALUD PUBLICA VIG 2014,9222715
29/01/2015,800093386,MUNICIPIO DE ARBELAEZ,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CUNDINAMARCA,Nación,9810615.0,GIRO SGP SALUD PUBLICA VIG 2014,9222815
29/01/2015,825000134,MUNICIPIO DE DIBULLA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE GUAJIRA,Nación,29595809.0,GIRO SGP SALUD PUBLICA VIG 2014,9222915
29/01/2015,800245021,MUNICIPIO DE LA ESPERANZA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NORTE DE SANTANDER,Nación,10206385.0,GIRO SGP SALUD PUBLICA VIG 2014,9223015
29/01/2015,892400038,DEPARTAMENTO ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE SAN ANDRES,Nación,68373645.0,GIRO SGP SALUD PUBLICA VIG 2014,9223115
29/01/2015,892099548,MUNICIPIO DE SAN MARTIN,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DEL META,Nación,38698777.0,GIRO SGP SALUD PUBLICA VIG 2014,9223215
29/01/2015,891680281,MUNICIPIO DE LLORO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CHOCO,Nación,12062059.0,GIRO SGP SALUD PUBLICA VIG 2014,9223315
29/01/2015,891680011,MUNICIPIO DE QUIBDO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CHOCO,Nación,136738108.0,GIRO SGP SALUD PUBLICA VIG 2014,9223415
29/01/2015,818000899,MUNICIPIO DEL RIO QUITO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CHOCO,Nación,9692247.0,GIRO SGP SALUD PUBLICA VIG 2014,9223515
29/01/2015,800239414,MUNICIPIO CANTON DE EL SAN PABLO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CHOCO,Nación,6803064.0,GIRO SGP SALUD PUBLICA VIG 2014,9223615
29/01/2015,891680057,MUNICIPIO DE CONDOTO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CHOCO,Nación,13196149.0,GIRO SGP SALUD PUBLICA VIG 2014,9223715
29/01/2015,818000941,MUNICIPIO DEL MEDIO ATRATO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CHOCO,Nación,26346774.0,GIRO SGP SALUD PUBLICA VIG 2014,9223815
29/01/2015,800039213,MUNICIPIO DE SANTA ROSA DE VITERBO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,6449806.0,GIRO SGP SALUD PUBLICA VIG 2014,9223915
29/01/2015,800026368,MUNICIPIO DE FLORESTA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,1947976.0,GIRO SGP SALUD PUBLICA VIG 2014,9224015
29/01/2015,891857805,MUNICIPIO DE CERINZA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,1348696.0,GIRO SGP SALUD PUBLICA VIG 2014,9224115
29/01/2015,891801280,MUNICIPIO DE RAMIRIQUI,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,4976404.0,GIRO SGP SALUD PUBLICA VIG 2014,9224215
29/01/2015,892200312,MUNICIPIO DE PALMITO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE SUCRE,Nación,8896613.0,GIRO SGP SALUD PUBLICA VIG 2014,9224315
29/01/2015,892280053,MUNICIPIO DE COLOSO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE SUCRE,Nación,4168636.0,GIRO SGP SALUD PUBLICA VIG 2014,9224415
29/01/2015,892200740,MUNICIPIO DE CHALAN,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE SUCRE,Nación,3408541.0,GIRO SGP SALUD PUBLICA VIG 2014,9224515
29/01/2015,891856625,MUNICIPIO DE TOPAGA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,1301032.0,GIRO SGP SALUD PUBLICA VIG 2014,9224615
29/01/2015,891855130,MUNICIPIO DE SOGAMOSO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,48243199.0,GIRO SGP SALUD PUBLICA VIG 2014,9224715
29/01/2015,891855748,MUNICIPIO DE CORRALES,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,1005925.0,GIRO SGP SALUD PUBLICA VIG 2014,9224815
29/01/2015,800012635,MUNICIPIO DE TOTA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,2897936.0,GIRO SGP SALUD PUBLICA VIG 2014,9224915
29/01/2015,891856131,MUNICIPIO DE TASCO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,3051879.0,GIRO SGP SALUD PUBLICA VIG 2014,9225015
29/01/2015,800017288,MUNICIPIO DE BETEITIVA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,1294405.0,GIRO SGP SALUD PUBLICA VIG 2014,9225115
29/01/2015,891856555,MUNICIPIO DE MONGUI,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,2123450.0,GIRO SGP SALUD PUBLICA VIG 2014,9225215
29/01/2015,891855769,MUNICIPIO DE CUITIVA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,740453.0,GIRO SGP SALUD PUBLICA VIG 2014,9225315
29/01/2015,891856288,MUNICIPIO DE FIRAVITOBA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,2022650.0,GIRO SGP SALUD PUBLICA VIG 2014,9225415
29/01/2015,891856077,MUNICIPIO DE IZA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,995263.0,GIRO SGP SALUD PUBLICA VIG 2014,9225515
29/01/2015,800099714,MUNICIPIO DE BUSBANZA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,449252.0,GIRO SGP SALUD PUBLICA VIG 2014,9225615
29/01/2015,899999468,MUNICIPIO DE SOPO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CUNDINAMARCA,Nación,9499338.0,GIRO SGP SALUD PUBLICA VIG 2014,9225715
29/01/2015,800093439,MUNICIPIO DE TOCAIMA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CUNDINAMARCA,Nación,9616349.0,GIRO SGP SALUD PUBLICA VIG 2014,9225815
29/01/2015,890680236,MUNICIPIO DE APULO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CUNDINAMARCA,Nación,4437856.0,GIRO SGP SALUD PUBLICA VIG 2014,9225915
29/01/2015,899999476,MUNICIPIO DE SUTATAUSA CUNDINAMARCA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CUNDINAMARCA,Nación,2181832.0,GIRO SGP SALUD PUBLICA VIG 2014,9226015
29/01/2015,800099723,MUNICIPIO DE CHIQUIZA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,2570974.0,GIRO SGP SALUD PUBLICA VIG 2014,9226115
29/01/2015,800023383,MUNICIPIO DE BOYACA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,1782972.0,GIRO SGP SALUD PUBLICA VIG 2014,9226215
29/01/2015,891801932,MUNICIPIO DE COMBITA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,5153759.0,GIRO SGP SALUD PUBLICA VIG 2014,9226315
29/01/2015,800026156,MUNICIPIO DE OICATA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,1227888.0,GIRO SGP SALUD PUBLICA VIG 2014,9226415
29/01/2015,818001341,MUNICIPIO CARMEN DE DARIEN,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CHOCO,Nación,16126899.0,GIRO SGP SALUD PUBLICA VIG 2014,9226515
29/01/2015,800019277,MUNICIPIO DE SORA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE BOYACA,Nación,1163348.0,GIRO SGP SALUD PUBLICA VIG 2014,9226615
29/01/2015,892399999,DEPARTAMENTO DEL CESAR,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CESAR,Nación,654891665.0,GIRO SGP SALUD PUBLICA VIG 2014,9226715
29/01/2015,824001624,MUNICIPIO DE PUEBLO BELLO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CESAR,Nación,21865499.0,GIRO SGP SALUD PUBLICA VIG 2014,9226815
29/01/2015,825000676,MUNICIPIO DE LA JAGUA DEL PILAR,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE GUAJIRA,Nación,2469310.0,GIRO SGP SALUD PUBLICA VIG 2014,9226915
29/01/2015,899999432,MUNICIPIO DE QUEBRADANEGRA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CUNDINAMARCA,Nación,2941160.0,GIRO SGP SALUD PUBLICA VIG 2014,9227015
29/01/2015,899999312,MUNICIPIO DE VILLETA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CUNDINAMARCA,Nación,18160584.0,GIRO SGP SALUD PUBLICA VIG 2014,9227115
29/01/2015,890984415,MUNICIPIO DE BRICEÑO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE ANTIOQUIA,Nación,6823326.0,GIRO SGP SALUD PUBLICA VIG 2014,9227215
29/01/2015,899999406,MUNICIPIO DE CUCUNUBA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CUNDINAMARCA,Nación,2815166.0,GIRO SGP SALUD PUBLICA VIG 2014,9227315
29/01/2015,800243022,MUNICIPIO DE VIJES,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE VALLE DEL CAUCA,Nación,5495623.0,GIRO SGP SALUD PUBLICA VIG 2014,9227415
29/01/2015,890399025,MUNICIPIO DE YUMBO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE VALLE DEL CAUCA,Nación,51281003.0,GIRO SGP SALUD PUBLICA VIG 2014,9227515
29/01/2015,890702038,MUNICIPIO DE PRADO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE TOLIMA,Nación,5945370.0,GIRO SGP SALUD PUBLICA VIG 2014,9227615
29/01/2015,891900624,MUNICIPIO DE ZARZAL,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE VALLE DEL CAUCA,Nación,21476721.0,GIRO SGP SALUD PUBLICA VIG 2014,9227715
29/01/2015,891480030,MUNICIPIO DE PEREIRA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE RISARALDA,Nación,226839535.0,GIRO SGP SALUD PUBLICA VIG 2014,9227815
29/01/2015,800103913,DEPARTAMENTO DEL HUILA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE HUILA,Nación,582073878.0,GIRO SGP SALUD PUBLICA VIG 2014,9227915
29/01/2015,899999712,MUNICIPIO DE LA CALERA CUNDINAMARCA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CUNDINAMARCA,Nación,8349455.0,GIRO SGP SALUD PUBLICA VIG 2014,9228015
29/01/2015,890981493,MUNICIPIO DE ANGELOPOLIS,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE ANTIOQUIA,Nación,3464437.0,GIRO SGP SALUD PUBLICA VIG 2014,9228115
29/01/2015,800019005,MUNICIPIO DE IMUES NARIÑO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NARIÑO,Nación,3321963.0,GIRO SGP SALUD PUBLICA VIG 2014,9228215
29/01/2015,800070682,MUNICIPIO DE TIBU,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NORTE DE SANTANDER,Nación,38787878.0,GIRO SGP SALUD PUBLICA VIG 2014,9228315
29/01/2015,812001681,MUNICIPIO DE LA APARTADA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CORDOBA,Nación,9856294.0,GIRO SGP SALUD PUBLICA VIG 2014,9301015
29/01/2015,814003734,MUNICIPIO DE NARIÑO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE NARIÑO,Nación,1861808.0,GIRO SGP SALUD PUBLICA VIG 2014,9301115
29/01/2015,817000992,MUNICIPIO DE PIAMONTE,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE CAUCA,Nación,9514849.0,GIRO SGP SALUD PUBLICA VIG 2014,9301215
29/01/2015,819003760,MUNICIPIO DE ZAPAYAN,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE MAGDALENA,Nación,8298970.0,GIRO SGP SALUD PUBLICA VIG 2014,9301315
29/01/2015,839000360,MUNICIPIO DE ALBANIA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE GUAJIRA,Nación,16723842.0,GIRO SGP SALUD PUBLICA VIG 2014,9301415
29/01/2015,890103003,MUNICIPIO DE LURUACO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE ATLANTICO,Nación,18591649.0,GIRO SGP SALUD PUBLICA VIG 2014,9301515
29/01/2015,890115982,MUNICIPIO DE SABANAGRANDE,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE ATLANTICO,Nación,15749192.0,GIRO SGP SALUD PUBLICA VIG 2014,9301615
29/01/2015,890204802,MUNICIPIO DE GIRON,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE SANTANDER,Nación,77856559.0,GIRO SGP SALUD PUBLICA VIG 2014,9301715
29/01/2015,890205051,MUNICIPIO DE SURATA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE SANTANDER,Nación,2965522.0,GIRO SGP SALUD PUBLICA VIG 2014,9301815
29/01/2015,890205308,MUNICIPIO DE LA PAZ,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE SANTANDER,Nación,2855575.0,GIRO SGP SALUD PUBLICA VIG 2014,9301915
29/01/2015,890205326,MUNICIPIO DE MOLAGAVITA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE SANTANDER,Nación,3336181.0,GIRO SGP SALUD PUBLICA VIG 2014,9302015
29/01/2015,890205439,MUNICIPIO DE EL GUACAMAYO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE SANTANDER,Nación,1171995.0,GIRO SGP SALUD PUBLICA VIG 2014,9302115
29/01/2015,890205581,MUNICIPIO DE TONA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE SANTANDER,Nación,3477329.0,GIRO SGP SALUD PUBLICA VIG 2014,9302215
29/01/2015,890205973,MUNICIPIO DE SANTA BARBARA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE SANTANDER,Nación,1400539.0,GIRO SGP SALUD PUBLICA VIG 2014,9302315
29/01/2015,890206058,MUNICIPIO DE CONTRATACION,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE SANTANDER,Nación,1924981.0,GIRO SGP SALUD PUBLICA VIG 2014,9302415
29/01/2015,890208363,MUNICIPIO DE CIMITARRA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE SANTANDER,Nación,36516673.0,GIRO SGP SALUD PUBLICA VIG 2014,9302515
29/01/2015,890210438,MUNICIPIO DE HATO,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE SANTANDER,Nación,1935557.0,GIRO SGP SALUD PUBLICA VIG 2014,9302615
29/01/2015,890210617,MUNICIPIO DE LA BELLEZA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE SANTANDER,Nación,5785050.0,GIRO SGP SALUD PUBLICA VIG 2014,9302715
29/01/2015,890210883,MUNICIPIO DE SUCRE,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE SANTANDER,Nación,5134348.0,GIRO SGP SALUD PUBLICA VIG 2014,9302815
29/01/2015,890210932,MUNICIPIO DE BARICHARA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE SANTANDER,Nación,5391869.0,GIRO SGP SALUD PUBLICA VIG 2014,9302915
29/01/2015,890210947,MUNICIPIO MACARAVITA,SISTEMA GENERAL DE PARTICIPACIONES SALUD PUBLICA DEPARTAMENTO DE SANTANDER,Nación,1465862.0,GIRO SGP SALUD PUBLICA VIG 2014,9303015
